vehicle_id,timestamp,engine_rpm,engine_load_pct,exhaust_temp_c,exhaust_flow_rate_kg_h,diff_pressure_kpa,vehicle_speed_kmh,ambient_temp_c,active_regen_status,soot_load_ground_truth
1006,2026-01-07 11:36:37.227375,1588,72.08,380.5,228.96,0.888,87.7,23.0,0,4.0
1006,2026-01-07 11:41:37.227375,1537,67.41,389.1,207.28,0.698,85.1,20.8,0,3.62
1006,2026-01-07 11:46:37.227375,1461,75.08,373.3,219.38,0.74,85.4,26.4,0,3.41
1006,2026-01-07 11:51:37.227375,1566,72.04,397.5,225.7,0.763,82.2,31.0,0,2.99
1006,2026-01-07 11:56:37.227375,1422,73.44,361.9,208.89,0.573,88.8,27.0,0,2.86
1006,2026-01-07 12:01:37.227375,1454,53.8,387.9,156.48,0.393,90.6,9.6,0,2.43
1006,2026-01-07 12:06:37.227375,1652,64.3,319.6,212.58,0.587,78.9,27.9,0,2.75
1006,2026-01-07 12:11:37.227375,1531,69.31,349.4,212.26,0.562,92.4,26.8,0,2.7
1006,2026-01-07 12:16:37.227375,1443,53.81,364.0,155.4,0.37,85.4,26.7,0,2.46
1006,2026-01-07 12:21:37.227375,1477,64.72,332.7,191.24,0.4,82.6,27.5,0,2.52
1006,2026-01-07 12:26:37.227375,1373,93.47,335.9,256.71,0.795,75.4,23.7,0,2.7
1006,2026-01-07 12:31:37.227375,1427,56.73,318.1,161.99,0.482,85.4,30.0,0,2.98
1006,2026-01-07 12:36:37.227375,1456,77.74,396.5,226.4,0.636,84.1,32.4,0,2.6
1006,2026-01-07 12:41:37.227375,1530,84.91,344.3,259.93,0.721,82.2,18.9,0,2.67
1006,2026-01-07 12:46:37.227375,1466,73.3,398.5,215.01,0.517,82.5,27.6,0,2.25
1006,2026-01-07 12:51:37.227375,1433,79.78,360.6,228.79,0.548,77.4,25.0,0,2.16
1006,2026-01-07 12:56:37.227375,1370,73.46,306.2,201.34,0.584,76.9,29.7,0,2.53
1006,2026-01-07 13:01:37.227375,1318,58.65,384.0,154.64,0.341,88.7,22.5,0,2.15
1006,2026-01-07 13:06:37.227375,1549,82.69,381.6,256.16,0.453,82.5,20.6,0,1.91
1006,2026-01-07 13:11:37.227375,1557,78.59,343.6,244.83,0.496,87.5,25.0,0,1.96
1006,2026-01-07 13:16:37.227375,1515,78.49,374.2,237.9,0.493,80.2,20.9,0,1.76
1006,2026-01-07 13:21:37.227375,1628,72.07,310.6,234.71,0.529,88.1,14.2,0,2.12
1006,2026-01-07 13:26:37.227375,1381,55.1,333.5,152.29,0.324,79.9,15.0,0,2.12
1006,2026-01-07 13:31:37.227375,1541,66.75,367.0,205.85,0.44,89.3,24.7,0,1.92
1006,2026-01-07 13:36:37.227375,1546,71.31,343.8,220.59,0.306,87.0,27.8,0,1.93
1006,2026-01-07 13:41:37.227375,1533,76.16,396.8,233.62,0.352,84.3,24.4,0,1.53
1006,2026-01-07 13:46:37.227375,1517,76.21,382.7,231.24,0.312,79.9,33.7,0,1.25
1006,2026-01-07 13:51:37.227375,1531,71.73,347.6,219.75,0.215,78.7,15.1,0,1.23
1006,2026-01-07 13:56:37.227375,1313,62.68,343.4,164.7,0.228,82.9,17.3,0,1.2
1006,2026-01-07 14:01:37.227375,1318,67.41,349.9,177.76,0.186,83.4,17.8,0,1.14
1006,2026-01-07 14:06:37.227375,1527,87.47,327.6,267.19,0.294,81.5,28.8,0,1.35
1006,2026-01-07 21:13:13.649049,1422,24.0,249.5,68.27,0.008,44.3,20.6,0,1.47
1006,2026-01-07 21:18:13.649049,731,25.33,279.8,37.07,0.06,52.0,27.8,0,1.6
1006,2026-01-07 21:23:13.649049,1230,38.52,227.7,94.79,0.177,46.2,25.5,0,1.79
1006,2026-01-07 21:28:13.649049,1106,57.64,219.0,127.54,0.309,34.1,33.3,0,2.08
1006,2026-01-07 21:33:13.649049,1233,54.8,260.9,135.18,0.302,6.2,19.4,0,2.35
1006,2026-01-07 21:38:13.649049,882,53.07,214.7,93.7,0.306,40.5,25.8,0,2.62
1006,2026-01-07 21:43:13.649049,1250,19.28,197.3,48.22,0.185,11.0,22.6,0,2.72
1006,2026-01-07 21:48:13.649049,1246,80.73,250.5,201.19,0.592,6.4,30.2,0,3.12
1006,2026-01-07 21:53:13.649049,1058,56.44,192.5,119.46,0.387,31.0,27.6,0,3.4
1006,2026-01-07 21:58:13.649049,1099,25.36,171.2,55.77,0.087,32.1,29.6,0,3.53
1006,2026-01-07 22:03:13.649049,1331,63.1,223.6,168.06,0.672,49.7,25.2,0,3.84
1006,2026-01-07 22:08:13.649049,1183,48.74,259.2,115.36,0.521,54.5,25.3,0,4.09
1006,2026-01-07 22:13:13.649049,909,35.52,199.0,64.6,0.209,26.5,29.6,0,4.27
1006,2026-01-07 22:18:13.649049,1202,47.46,281.6,114.11,0.588,46.1,22.6,0,4.5
1006,2026-01-07 22:23:13.649049,1301,29.32,193.8,76.35,0.383,20.8,29.2,0,4.65
1006,2026-01-07 22:28:13.649049,1048,25.32,255.7,53.07,0.246,49.8,29.9,0,4.78
1006,2026-01-07 22:33:13.649049,1501,43.07,287.3,129.37,0.596,38.9,14.4,0,4.99
1006,2026-01-07 22:38:13.649049,1178,46.66,273.0,109.94,0.612,31.6,23.1,0,5.22
1006,2026-01-07 22:43:13.649049,1118,19.38,277.0,43.34,0.181,44.8,22.5,0,5.32
1006,2026-01-07 22:48:13.649049,1089,42.06,263.1,91.64,0.564,19.4,19.4,0,5.53
1006,2026-01-07 22:53:13.649049,695,53.02,235.6,73.72,0.375,26.7,28.9,0,5.8
1006,2026-01-07 22:58:13.649049,763,42.64,269.9,65.12,0.451,59.2,29.7,0,6.01
1006,2026-01-07 23:03:13.649049,1227,22.87,170.5,56.16,0.347,47.0,19.6,0,6.12
1006,2026-01-07 23:08:13.649049,1027,15.59,214.5,32.03,0.198,30.3,22.4,0,6.2
1006,2026-01-07 23:13:13.649049,1117,13.7,267.7,30.6,0.153,0.8,24.0,0,6.27
1006,2026-01-07 23:18:13.649049,1307,20.74,304.6,54.25,0.426,33.8,20.2,0,6.37
1006,2026-01-07 23:23:13.649049,1145,45.59,257.8,104.45,0.653,17.1,15.8,0,6.6
1006,2026-01-07 23:28:13.649049,1080,48.65,327.3,105.17,0.647,24.0,27.2,0,6.63
1006,2026-01-07 23:33:13.649049,722,30.98,203.2,44.78,0.198,46.5,16.9,0,6.78
1006,2026-01-07 23:38:13.649049,1263,67.58,282.1,170.82,1.187,-1.3,29.2,0,7.12
1006,2026-01-07 23:43:13.649049,987,55.44,191.6,109.54,0.767,26.2,21.1,0,7.4
1006,2026-01-07 23:48:13.649049,892,49.45,248.0,88.28,0.687,18.6,30.8,0,7.65
1006,2026-01-07 23:53:13.649049,817,31.13,294.4,50.9,0.368,28.6,24.5,0,7.8
1006,2026-01-07 23:58:13.649049,1062,35.81,303.1,76.1,0.644,59.7,30.4,0,7.98
1006,2026-01-08 00:03:13.649049,1138,27.3,179.2,62.18,0.573,40.2,20.7,0,8.12
1006,2026-01-08 00:08:13.649049,841,27.45,302.7,46.17,0.454,40.2,25.2,0,8.25
1006,2026-01-08 00:13:13.649049,753,44.63,320.3,67.25,0.604,35.7,17.9,0,8.31
1006,2026-01-08 00:18:13.649049,796,54.83,313.9,87.34,0.796,10.1,22.1,0,8.59
1006,2026-01-08 00:23:13.649049,1088,17.49,221.4,38.1,0.334,28.2,22.2,0,8.68
1006,2026-01-08 00:28:13.649049,1159,55.6,206.7,128.94,1.232,9.5,30.6,0,8.95
1006,2026-01-08 00:33:13.649049,752,27.96,294.4,42.1,0.364,74.8,25.0,0,9.09
1006,2026-01-08 00:38:13.649049,872,54.58,210.6,95.25,0.845,32.7,22.0,0,9.37
1006,2026-01-08 00:43:13.649049,1268,40.5,225.6,102.76,1.006,19.9,21.5,0,9.57
1006,2026-01-08 00:48:13.649049,1350,24.51,237.9,66.19,0.669,20.1,29.5,0,9.69
1006,2026-01-08 00:53:13.649049,892,41.75,256.8,74.52,0.762,38.7,28.1,0,9.9
1006,2026-01-08 00:58:13.649049,944,24.33,225.7,45.94,0.499,13.3,27.2,0,10.02
1006,2026-01-08 01:03:13.649049,883,15.8,253.9,27.9,0.227,15.9,34.0,0,10.1
1006,2026-01-08 01:08:13.649049,1233,33.8,220.6,83.37,0.859,50.5,19.8,0,10.27
1006,2026-01-08 01:13:13.649049,1053,38.94,200.5,82.04,0.835,25.3,20.9,0,10.46
1006,2026-01-08 01:18:13.649049,1086,39.73,210.9,86.33,0.965,29.9,29.9,0,10.66
1006,2026-01-08 01:23:13.649049,1392,29.84,191.0,83.13,0.894,39.5,26.7,0,10.81
1006,2026-01-08 01:28:13.649049,1277,36.58,230.6,93.48,1.081,19.4,17.3,0,11.0
1006,2026-01-08 01:33:13.649049,827,21.07,222.4,34.89,0.344,49.6,24.2,0,11.1
1006,2026-01-08 01:38:13.649049,1123,10.71,222.4,24.07,0.273,10.4,19.8,0,11.15
1006,2026-01-08 01:43:13.649049,1112,47.37,217.3,105.43,1.185,-5.4,22.8,0,11.39
1006,2026-01-08 01:48:13.649049,976,50.91,260.7,99.46,1.114,35.3,28.7,0,11.65
1006,2026-01-08 01:53:13.649049,1402,19.42,263.2,54.49,0.605,12.9,26.1,0,11.74
1006,2026-01-08 01:58:13.649049,1217,40.89,325.6,99.52,1.135,13.6,31.5,0,11.74
1006,2026-01-08 02:03:13.649049,1066,62.34,281.4,132.98,1.652,22.3,22.5,0,12.05
1006,2026-01-08 02:08:13.649049,1261,35.53,202.3,89.69,1.057,32.8,29.2,0,12.23
1006,2026-01-08 02:13:13.649049,1147,53.16,258.5,121.95,1.554,31.0,17.3,0,12.5
1006,2026-01-08 02:18:13.649049,1101,40.42,299.6,89.0,1.069,30.6,20.7,0,12.7
1006,2026-01-08 02:23:13.649049,1149,40.68,258.7,93.49,1.27,49.4,24.5,0,12.9
1006,2026-01-08 02:28:13.649049,859,35.34,241.2,60.75,0.746,36.5,28.0,0,13.08
1006,2026-01-08 02:33:13.649049,1280,47.26,215.1,121.06,1.643,21.7,21.5,0,13.32
1006,2026-01-08 02:38:13.649049,1253,13.86,176.4,34.76,0.443,24.8,30.5,0,13.39
1006,2026-01-08 02:43:13.649049,1215,39.2,162.1,95.28,1.218,26.1,26.2,0,13.58
1006,2026-01-08 02:48:13.649049,1335,43.91,341.2,117.31,1.568,32.3,15.9,0,13.47
1006,2026-01-08 02:53:13.649049,1036,30.18,302.7,62.55,0.852,51.7,26.3,0,13.62
1006,2026-01-08 02:58:13.649049,1226,53.8,262.7,131.98,1.843,32.8,23.3,0,13.89
1006,2026-01-08 03:03:13.649049,1252,45.99,278.1,115.24,1.622,19.1,30.3,0,14.12
1006,2026-01-08 03:08:13.649049,1188,40.0,189.1,95.11,1.51,1.4,25.3,0,14.32
1006,2026-01-08 03:13:13.649049,1226,46.81,268.8,114.82,1.685,62.2,30.1,0,14.55
1006,2026-01-08 03:18:13.649049,1110,10.46,307.9,23.23,0.341,16.5,29.2,0,14.61
1006,2026-01-08 03:23:13.649049,758,55.26,282.8,83.8,1.29,44.9,16.1,0,14.88
1006,2026-01-08 03:28:13.649049,1294,-0.84,226.0,-2.18,0.0,23.7,16.4,0,14.88
1006,2026-01-08 03:33:13.649049,752,46.6,266.1,70.16,1.017,34.9,24.2,0,15.11
1006,2026-01-08 03:38:13.649049,985,23.02,234.6,45.37,0.639,22.6,30.0,0,15.23
1006,2026-01-08 03:43:13.649049,1285,60.96,287.9,156.67,2.466,35.7,25.3,0,15.53
1006,2026-01-08 03:48:13.649049,1176,49.33,253.8,116.09,1.875,37.5,25.4,0,15.78
1006,2026-01-08 03:53:13.649049,1265,24.36,215.3,61.66,0.938,49.9,32.3,0,15.9
1006,2026-01-08 03:58:13.649049,1013,40.41,271.8,81.94,1.435,31.7,23.6,0,16.1
1006,2026-01-08 04:03:13.649049,1236,31.31,241.8,77.44,1.27,20.1,14.8,0,16.26
1006,2026-01-08 04:08:13.649049,1098,44.38,232.7,97.54,1.65,10.8,26.5,0,16.48
1006,2026-01-08 04:13:13.649049,919,46.03,174.8,84.68,1.472,54.5,27.9,0,16.71
1006,2026-01-08 13:56:26.649085,654,12.1,170.4,15.84,0.243,0.0,21.9,0,16.77
1006,2026-01-08 14:01:26.649085,729,16.35,191.6,23.85,0.379,0.0,19.1,0,16.85
1006,2026-01-08 14:06:26.649085,721,8.49,147.1,12.25,0.199,0.0,21.1,0,16.9
1006,2026-01-08 14:11:26.649085,676,16.48,191.0,22.31,0.442,0.0,29.5,0,16.98
1006,2026-01-08 14:16:26.649085,689,18.27,171.8,25.18,0.386,0.0,21.8,0,17.07
1006,2026-01-08 14:21:26.649085,752,9.28,155.9,13.96,0.194,0.0,29.3,0,17.12
1006,2026-01-08 14:26:26.649085,725,14.97,179.8,21.73,0.38,0.0,20.8,0,17.19
1006,2026-01-08 14:31:26.649085,747,9.72,155.2,14.54,0.174,0.0,28.1,0,17.24
1006,2026-01-08 14:36:26.649085,661,11.28,184.8,14.91,0.259,0.0,26.1,0,17.3
1006,2026-01-08 14:41:26.649085,723,3.33,151.7,4.82,0.025,0.0,20.2,0,17.31
1006,2026-01-08 14:46:26.649085,732,4.35,182.8,6.38,0.096,0.0,24.1,0,17.33
1006,2026-01-08 14:51:26.649085,711,11.99,191.3,17.06,0.307,0.0,20.8,0,17.39
1006,2026-01-08 14:56:26.649085,772,10.31,229.2,15.93,0.302,0.0,25.4,0,17.45
1006,2026-01-08 15:01:26.649085,686,13.71,156.8,18.84,0.281,0.0,14.2,0,17.51
1006,2026-01-08 15:06:26.649085,677,6.75,174.3,9.14,0.136,0.0,29.1,0,17.55
1006,2026-01-08 15:11:26.649085,758,1.83,183.6,2.77,0.066,0.0,21.3,0,17.56
1006,2026-01-08 15:16:26.649085,713,2.95,194.9,4.2,0.004,0.0,30.7,0,17.57
1006,2026-01-08 15:21:26.649085,613,12.16,205.4,14.92,0.186,0.0,24.3,0,17.63
1006,2026-01-08 15:26:26.649085,800,5.14,181.3,8.23,0.126,0.0,22.7,0,17.66
1006,2026-01-08 15:31:26.649085,575,14.7,155.2,16.93,0.314,0.0,25.5,0,17.73
1006,2026-01-08 15:36:26.649085,718,8.39,161.6,12.06,0.159,0.0,27.5,0,17.77
1006,2026-01-08 15:41:26.649085,722,15.26,162.8,22.03,0.347,0.0,17.3,0,17.85
1006,2026-01-08 15:46:26.649085,688,12.68,197.4,17.46,0.312,0.0,28.2,0,17.91
1006,2026-01-08 15:51:26.649085,707,9.41,163.1,13.3,0.332,0.0,16.9,0,17.96
1006,2026-01-08 15:56:26.649085,667,8.53,155.9,11.38,0.156,0.0,18.6,0,18.0
1006,2026-01-08 16:01:26.649085,725,8.97,221.0,13.0,0.257,0.0,25.8,0,18.05
1006,2026-01-08 16:06:26.649085,685,14.72,140.3,20.19,0.415,0.0,22.2,0,18.12
1006,2026-01-08 16:11:26.649085,595,3.65,204.4,4.36,0.086,0.0,36.0,0,18.14
1006,2026-01-08 16:16:26.649085,660,9.45,175.8,12.49,0.145,0.0,24.0,0,18.19
1006,2026-01-08 16:21:26.649085,707,8.49,209.5,12.0,0.187,0.0,24.2,0,18.23
1006,2026-01-08 16:26:26.649085,620,5.64,140.9,7.0,0.124,0.0,26.8,0,18.26
1006,2026-01-08 16:31:26.649085,728,10.09,177.5,14.72,0.254,0.0,23.9,0,18.31
1006,2026-01-08 16:36:26.649085,629,9.47,159.5,11.92,0.212,0.0,18.9,0,18.36
1006,2026-01-08 16:41:26.649085,744,18.09,155.9,26.95,0.454,0.0,21.5,0,18.45
1006,2026-01-08 16:46:26.649085,692,15.21,146.1,21.07,0.38,0.0,32.7,0,18.52
1006,2026-01-08 16:51:26.649085,623,16.4,160.7,20.44,0.314,0.0,33.3,0,18.6
1006,2026-01-08 16:56:26.649085,769,-0.85,204.3,-1.3,0.008,0.0,28.1,0,18.6
1006,2026-01-08 17:01:26.649085,659,12.72,194.7,16.78,0.301,0.0,33.8,0,18.66
1006,2026-01-08 17:06:26.649085,567,10.18,164.2,11.56,0.268,0.0,28.8,0,18.71
1006,2026-01-08 17:11:26.649085,667,11.3,146.6,15.09,0.337,0.0,15.9,0,18.77
1006,2026-01-08 17:16:26.649085,683,5.78,203.9,7.89,0.108,0.0,32.4,0,18.8
1006,2026-01-08 17:21:26.649085,755,-1.29,219.9,-1.96,0.0,0.0,23.9,0,18.79
1006,2026-01-08 17:26:26.649085,733,13.42,187.7,19.7,0.377,0.0,20.9,0,18.86
1006,2026-01-08 17:31:26.649085,712,8.3,184.2,11.83,0.108,0.0,37.2,0,18.9
1006,2026-01-08 17:36:26.649085,747,10.05,188.1,15.03,0.316,0.0,27.5,0,18.95
1006,2026-01-08 17:41:26.649085,732,11.46,175.4,16.79,0.253,0.0,23.5,0,19.01
1006,2026-01-08 17:46:26.649085,716,15.09,189.6,21.62,0.398,0.0,25.4,0,19.08
1006,2026-01-08 17:51:26.649085,647,12.59,172.0,16.29,0.253,0.0,23.6,0,19.15
1006,2026-01-08 17:56:26.649085,709,15.0,179.3,21.28,0.311,0.0,24.1,0,19.22
1006,2026-01-08 18:01:26.649085,689,5.44,163.4,7.51,0.198,0.0,26.8,0,19.25
1006,2026-01-08 18:06:26.649085,753,13.96,178.5,21.04,0.425,0.0,24.5,0,19.32
1006,2026-01-08 18:11:26.649085,675,2.88,171.5,3.89,0.136,0.0,17.4,0,19.33
1006,2026-01-08 18:16:26.649085,716,3.57,166.1,5.11,0.117,0.0,24.6,0,19.35
1006,2026-01-08 18:21:26.649085,728,7.89,180.2,11.49,0.208,0.0,23.9,0,19.39
1006,2026-01-08 18:26:26.649085,749,13.33,153.1,19.99,0.416,0.0,30.0,0,19.46
1006,2026-01-08 18:31:26.649085,672,8.19,166.1,11.02,0.193,0.0,24.4,0,19.5
1006,2026-01-08 18:36:26.649085,720,10.37,189.2,14.96,0.321,0.0,26.3,0,19.55
1006,2026-01-08 18:41:26.649085,792,7.48,211.4,11.86,0.165,0.0,23.1,0,19.59
1006,2026-01-08 18:46:26.649085,700,8.21,198.3,11.51,0.125,0.0,21.7,0,19.63
1006,2026-01-08 18:51:26.649085,661,-7.95,152.5,-10.52,0.0,0.0,22.4,0,19.59
1006,2026-01-08 18:56:26.649085,631,13.5,143.3,17.04,0.382,0.0,29.9,0,19.66
1006,2026-01-08 19:01:26.649085,691,11.13,227.2,15.4,0.307,0.0,36.2,0,19.71
1006,2026-01-08 19:06:26.649085,712,10.49,133.3,14.95,0.28,0.0,25.1,0,19.77
1006,2026-01-08 19:11:26.649085,786,13.4,195.3,21.08,0.408,0.0,30.3,0,19.83
1006,2026-01-08 19:16:26.649085,772,7.36,179.2,11.38,0.215,0.0,22.2,0,19.87
1006,2026-01-08 19:21:26.649085,642,16.46,191.2,21.16,0.417,0.0,18.3,0,19.95
1006,2026-01-08 19:26:26.649085,747,12.21,176.8,18.25,0.264,0.0,16.2,0,20.01
1006,2026-01-08 19:31:26.649085,653,4.19,194.1,5.47,0.139,0.0,30.8,0,20.03
1006,2026-01-08 19:36:26.649085,649,8.31,181.7,10.8,0.234,0.0,29.8,0,20.08
1006,2026-01-08 19:41:26.649085,770,20.77,167.8,32.02,0.658,0.0,21.0,0,20.18
1006,2026-01-08 19:46:26.649085,752,7.36,178.2,11.08,0.239,0.0,23.3,0,20.22
1006,2026-01-08 19:51:26.649085,769,5.95,198.9,9.15,0.169,0.0,14.9,0,20.25
1006,2026-01-08 19:56:26.649085,694,11.67,208.1,16.21,0.413,0.0,27.4,0,20.3
1006,2026-01-08 20:01:26.649085,607,11.52,167.7,13.99,0.277,0.0,18.7,0,20.36
1006,2026-01-08 20:06:26.649085,679,7.57,182.3,10.28,0.215,0.0,19.6,0,20.4
1006,2026-01-08 20:11:26.649085,617,1.79,149.1,2.21,0.057,0.0,26.5,0,20.41
1006,2026-01-08 20:16:26.649085,720,2.96,163.9,4.26,0.044,0.0,25.2,0,20.42
1006,2026-01-08 20:21:26.649085,707,13.98,176.8,19.78,0.56,0.0,29.6,0,20.49
1006,2026-01-08 20:26:26.649085,671,7.01,190.7,9.42,0.165,0.0,21.2,0,20.53
1006,2026-01-08 20:31:26.649085,677,11.0,185.5,14.91,0.207,0.0,22.0,0,20.58
1006,2026-01-09 03:34:26.870880,754,16.58,165.3,25.0,0.575,0.0,31.9,0,20.67
1006,2026-01-09 03:39:26.870880,751,8.71,186.5,13.09,0.343,0.0,27.9,0,20.71
1006,2026-01-09 03:44:26.870880,607,10.43,162.9,12.68,0.287,0.0,26.1,0,20.76
1006,2026-01-09 03:49:26.870880,652,13.88,178.7,18.12,0.371,0.0,24.2,0,20.83
1006,2026-01-09 03:54:26.870880,698,10.58,192.2,14.78,0.301,0.0,27.3,0,20.88
1006,2026-01-09 03:59:26.870880,744,16.78,163.6,24.97,0.477,0.0,18.6,0,20.97
1006,2026-01-09 04:04:26.870880,679,13.85,143.2,18.83,0.355,0.0,20.1,0,21.04
1006,2026-01-09 04:09:26.870880,696,14.79,159.5,20.6,0.481,0.0,33.3,0,21.11
1006,2026-01-09 04:14:26.870880,743,7.15,144.1,10.64,0.249,0.0,29.1,0,21.15
1006,2026-01-09 04:19:26.870880,701,18.16,128.3,25.48,0.547,0.0,29.9,0,21.24
1006,2026-01-09 04:24:26.870880,749,6.61,171.1,9.91,0.273,0.0,24.1,0,21.27
1006,2026-01-09 04:29:26.870880,722,7.2,159.0,10.4,0.255,0.0,22.8,0,21.31
1006,2026-01-09 04:34:26.870880,693,9.95,167.7,13.8,0.22,0.0,24.4,0,21.36
1006,2026-01-09 04:39:26.870880,691,6.82,178.7,9.43,0.269,0.0,13.9,0,21.39
1006,2026-01-09 04:44:26.870880,580,12.96,169.0,15.05,0.282,0.0,30.2,0,21.46
1006,2026-01-09 04:49:26.870880,726,7.1,186.1,10.31,0.164,0.0,19.0,0,21.49
1006,2026-01-09 04:54:26.870880,697,8.44,181.3,11.77,0.202,0.0,24.9,0,21.53
1006,2026-01-09 04:59:26.870880,706,9.84,151.2,13.9,0.237,0.0,33.3,0,21.58
1006,2026-01-09 05:04:26.870880,595,14.04,170.6,16.71,0.351,0.0,19.5,0,21.65
1006,2026-01-09 05:09:26.870880,598,10.68,168.1,12.79,0.288,0.0,27.6,0,21.71
1006,2026-01-09 05:14:26.870880,757,11.85,190.5,17.96,0.38,0.0,12.7,0,21.76
1006,2026-01-09 05:19:26.870880,745,6.9,135.4,10.28,0.204,0.0,16.5,0,21.8
1006,2026-01-09 05:24:26.870880,693,12.09,174.3,16.77,0.375,0.0,25.2,0,21.86
1006,2026-01-09 05:29:26.870880,775,10.43,165.3,16.17,0.33,0.0,23.5,0,21.91
1006,2026-01-09 05:34:26.870880,664,2.2,160.2,2.92,0.035,0.0,22.0,0,21.92
1006,2026-01-09 05:39:26.870880,743,16.06,188.1,23.89,0.539,0.0,24.3,0,22.0
1006,2026-01-09 05:44:26.870880,744,12.82,196.6,19.08,0.324,0.0,36.1,0,22.07
1006,2026-01-09 05:49:26.870880,638,11.64,175.5,14.87,0.27,0.0,21.8,0,22.13
1006,2026-01-09 05:54:26.870880,705,5.98,174.1,8.44,0.171,0.0,19.7,0,22.16
1006,2026-01-09 05:59:26.870880,678,14.78,161.9,20.07,0.497,0.0,17.1,0,22.23
1006,2026-01-09 06:04:26.870880,683,14.26,193.9,19.48,0.524,0.0,23.3,0,22.3
1006,2026-01-09 06:09:26.870880,678,0.25,166.7,0.33,0.004,0.0,29.2,0,22.3
1006,2026-01-09 06:14:26.870880,566,5.97,201.2,6.77,0.178,0.0,18.1,0,22.33
1006,2026-01-09 06:19:26.870880,738,12.46,213.5,18.39,0.422,0.0,27.5,0,22.39
1006,2026-01-09 06:24:26.870880,757,9.76,195.4,14.78,0.295,0.0,20.7,0,22.44
1006,2026-01-09 06:29:26.870880,766,6.04,194.4,9.26,0.213,0.0,24.5,0,22.47
1006,2026-01-09 06:34:26.870880,746,11.88,178.3,17.74,0.413,0.0,25.0,0,22.53
1006,2026-01-09 06:39:26.870880,720,8.63,196.5,12.44,0.214,0.0,22.3,0,22.58
1006,2026-01-09 06:44:26.870880,734,3.61,229.4,5.31,0.091,0.0,24.2,0,22.59
1006,2026-01-09 06:49:26.870880,665,10.99,170.6,14.64,0.408,0.0,22.0,0,22.65
1006,2026-01-09 06:54:26.870880,721,8.77,172.2,12.66,0.297,0.0,19.6,0,22.69
1006,2026-01-09 06:59:26.870880,658,11.78,179.3,15.51,0.352,0.0,32.2,0,22.75
1006,2026-01-09 07:04:26.870880,739,5.58,167.1,8.26,0.135,0.0,21.0,0,22.78
1006,2026-01-09 07:09:26.870880,748,15.37,165.1,23.0,0.531,0.0,24.3,0,22.86
1006,2026-01-09 07:14:26.870880,720,12.61,191.1,18.17,0.365,0.0,20.9,0,22.92
1006,2026-01-09 07:19:26.870880,592,12.66,188.6,15.0,0.393,0.0,13.1,0,22.98
1006,2026-01-09 07:24:26.870880,726,2.92,193.5,4.24,0.191,0.0,29.7,0,23.0
1006,2026-01-09 07:29:26.870880,660,18.89,177.3,24.94,0.54,0.0,25.4,0,23.09
1006,2026-01-09 07:34:26.870880,746,9.44,171.8,14.09,0.252,0.0,28.9,0,23.14
1006,2026-01-09 07:39:26.870880,716,3.56,162.8,5.1,0.231,0.0,26.2,0,23.16
1006,2026-01-09 07:44:26.870880,679,7.0,208.2,9.51,0.22,0.0,27.1,0,23.19
1006,2026-01-09 07:49:26.870880,714,19.74,165.5,28.2,0.597,0.0,25.5,0,23.29
1006,2026-01-09 07:54:26.870880,724,10.0,166.6,14.49,0.281,0.0,17.2,0,23.34
1006,2026-01-09 07:59:26.870880,723,-0.42,186.8,-0.61,0.0,0.0,32.9,0,23.34
1006,2026-01-09 08:04:26.870880,728,20.52,185.4,29.89,0.625,0.0,21.2,0,23.44
1006,2026-01-09 08:09:26.870880,528,12.33,206.2,13.03,0.283,0.0,20.1,0,23.5
1006,2026-01-09 08:14:26.870880,750,17.11,192.9,25.67,0.637,0.0,19.6,0,23.59
1006,2026-01-09 08:19:26.870880,646,4.14,177.3,5.36,0.06,0.0,28.4,0,23.61
1006,2026-01-09 08:24:26.870880,709,11.06,217.7,15.69,0.489,0.0,31.2,0,23.66
1006,2026-01-09 08:29:26.870880,749,5.69,176.8,8.53,0.31,0.0,27.5,0,23.69
1006,2026-01-09 08:34:26.870880,679,7.2,168.8,9.79,0.263,0.0,22.8,0,23.73
1006,2026-01-09 08:39:26.870880,704,8.36,175.1,11.78,0.273,0.0,21.9,0,23.77
1006,2026-01-09 08:44:26.870880,681,13.49,159.1,18.39,0.427,0.0,31.1,0,23.84
1006,2026-01-09 08:49:26.870880,645,-1.85,148.5,-2.39,0.0,0.0,23.4,0,23.83
1006,2026-01-09 08:54:26.870880,774,13.86,201.9,21.47,0.517,0.0,22.1,0,23.9
1006,2026-01-09 14:46:02.317675,1591,68.15,336.0,216.95,5.3,86.7,33.9,0,23.95
1006,2026-01-09 14:51:02.317675,1477,57.84,450.3,170.96,3.946,84.1,16.7,0,23.04
1006,2026-01-09 14:56:02.317675,1449,62.31,314.1,180.69,4.281,91.4,19.8,0,23.35
1006,2026-01-09 15:01:02.317675,1453,62.46,334.3,181.53,4.272,77.0,19.7,0,23.39
1006,2026-01-09 15:06:02.317675,1514,47.85,355.9,144.92,3.351,83.7,36.2,0,23.18
1006,2026-01-09 15:11:02.317675,1429,59.06,333.1,168.79,3.853,86.9,12.5,0,23.21
1006,2026-01-09 15:16:02.317675,1580,71.8,358.2,226.94,5.264,91.8,30.0,0,23.1
1006,2026-01-09 15:21:02.317675,1593,73.59,335.5,234.59,5.353,85.7,25.8,0,23.19
1006,2026-01-09 15:26:02.317675,1429,79.8,352.1,228.13,5.352,85.5,26.6,0,23.17
